JOB_TYPE,DEPTH_M,DIAMETER_MM,MATERIAL,LENGTH_M,JOB_COST
1,3.61,50,1,18.61,6311.1841030000005
0,3.9,125,2,28.01,6784.226199
0,2.07,50,2,19.16,1749.84168
1,2.13,50,0,17.71,3347.473728
1,2.42,250,2,31.98,22423.13485
0,2.86,63,2,29.25,2490.599777
1,2.89,63,0,16.28,4292.523448
1,3.09,250,0,18.61,22423.13485
0,2.39,125,2,38.31,3627.823711
0,3.16,200,0,18.44,6128.877637
0,3.9,90,0,14.68,3801.836627
0,2.66,250,2,18.0,12317.66565
1,2.62,125,0,37.6,13325.79104
1,1.67,90,1,38.22,6232.326625
0,3.9,90,2,19.92,4460.882878
0,1.82,200,1,25.82,5003.202892
1,2.7,125,2,12.17,8673.16195
1,2.96,90,0,26.53,8945.662587
1,3.58,50,0,38.28,8678.904658
1,1.77,63,1,14.06,3143.215186
1,3.29,90,0,12.17,9066.454025
0,3.9,63,1,24.59,3099.659558
1,2.69,90,0,28.76,10298.82502
0,2.75,50,0,19.69,1749.84168
1,2.0,200,0,38.31,18168.26983
1,3.69,90,1,19.68,10389.766520000001
1,3.47,63,1,21.67,7424.030416
1,3.23,50,0,27.14,6503.2685759999995
1,1.95,90,0,34.57,6127.477868999999
1,2.21,250,1,17.51,18478.30266
1,2.12,125,0,17.03,7366.154625
0,1.45,250,0,12.17,2777.5239309999997
1,3.58,200,0,19.76,21912.01436
1,2.04,63,2,23.17,4786.531077000001
0,2.38,63,2,20.15,1822.0906760000003
0,3.9,250,1,17.52,16910.79247
1,3.78,50,1,14.45,5634.116621
1,2.46,125,2,38.31,13406.52137
0,2.85,90,1,24.33,3004.290122
1,3.51,50,0,18.24,5213.297366
0,3.57,90,2,30.47,4474.773843999999
1,2.59,250,2,37.19,22423.13485
0,2.21,125,0,24.93,4079.085785
1,2.71,90,0,33.3,10411.55103
0,2.05,125,2,38.31,4394.421412
1,1.72,200,2,34.51,13565.87321
1,2.85,50,2,15.89,3815.3903090000003
1,3.38,200,2,38.31,22423.13485
1,1.45,250,1,18.07,11473.42593
1,2.56,200,2,30.56,19924.890580000003
1,1.7,63,0,29.54,4760.484779
0,1.91,125,0,31.85,3421.9398340000002
1,3.06,90,2,22.05,10347.31721
1,2.4,90,2,24.3,8149.9627629999995
0,2.42,250,0,12.17,7166.326486
1,2.27,125,0,12.17,6133.494592
1,1.9,90,1,21.27,5758.60383
1,3.17,63,1,21.12,6185.3151100000005
1,2.1,90,0,38.31,9023.874695999999
0,3.86,90,0,30.76,4901.354903
1,3.84,50,2,33.14,7520.8238329999995
0,2.67,125,0,26.93,4368.537484
1,1.45,125,0,23.69,5615.976424
1,2.26,125,1,15.22,7888.744218000001
1,2.45,50,1,15.08,3586.291759
0,1.64,200,1,13.17,2640.466388
1,1.97,250,0,27.92,22423.13485
1,1.88,50,0,23.04,3261.226816
0,3.24,90,1,31.97,3280.86049
1,1.75,63,0,16.69,3194.9113399999997
1,2.68,250,2,17.35,22423.13485
0,2.48,90,1,12.44,2151.692952
1,2.63,250,2,20.57,22423.13485
1,2.54,250,1,17.94,21159.83989
1,1.45,125,0,28.68,5697.5167409999995
1,3.86,125,0,28.88,15618.042430000001
1,2.1,90,0,38.31,8064.574667
1,3.01,90,2,18.78,9281.179438
1,2.21,90,0,17.56,6217.559111
1,1.97,63,0,30.66,5390.5782039999995
1,3.06,250,0,24.38,22423.13485
0,3.5,125,2,29.95,6643.8574340000005
0,1.45,250,2,35.37,6961.156776000001
1,3.66,125,0,26.26,15103.6836
1,2.37,125,0,27.68,12307.69269
1,1.72,50,0,19.07,2249.965711
0,1.66,250,1,19.68,5493.530522999999
0,2.27,63,0,18.68,1749.84168
1,3.59,50,1,22.52,5171.583047
1,2.34,90,1,13.76,6383.378532
1,2.01,90,0,28.16,7271.029726999999
1,1.94,63,0,26.41,4569.788861999999
0,2.68,125,2,12.64,2957.220532
1,1.45,90,2,38.31,4391.810032
0,3.56,50,1,30.14,2431.942675
1,1.94,50,0,14.53,2762.58761
1,2.58,125,2,23.64,13609.13289
1,2.35,200,0,38.31,22423.13485
1,3.89,90,0,15.2,9200.331102
1,3.9,63,1,20.15,7638.63218
1,2.63,90,1,15.06,6728.425356999999
1,1.83,63,0,16.04,3587.561349
1,3.01,90,0,18.17,9237.104843000001
0,1.45,63,0,12.17,1749.84168
0,2.47,125,2,33.26,4958.19906
0,2.08,90,2,35.6,2727.927532
1,3.74,63,0,17.14,8426.560836
1,2.79,50,2,38.31,6671.848948
1,1.94,200,0,28.65,11764.37904
1,2.78,63,0,28.41,7270.798697
0,3.55,200,0,29.78,10721.13582
1,1.98,90,2,26.91,6901.259273000001
1,3.51,63,0,33.62,8579.846403
1,1.63,125,1,12.17,5640.948015999999
1,3.9,250,0,24.15,22423.13485
1,1.63,90,0,13.5,3963.3649600000003
1,2.97,250,2,12.17,15870.117690000001
1,3.51,90,0,24.3,8847.073115000001
0,2.17,63,0,18.41,1749.84168
0,3.18,200,0,12.17,6177.455885
1,3.32,125,2,38.31,18342.921769999997
0,3.54,90,0,23.46,3184.253716
0,2.64,90,0,25.75,2864.798555
0,3.27,200,0,17.69,6970.351845
0,2.31,63,2,20.8,1749.84168
1,1.97,90,0,28.07,5730.1897149999995
1,3.03,125,1,23.16,13226.88862
1,1.87,250,2,33.78,20136.1301
1,2.55,250,0,16.33,18444.06855
1,1.94,90,1,12.17,5029.027252000001
1,2.87,50,0,23.55,4588.748306
0,3.55,50,2,37.29,2820.713549
0,2.14,125,0,17.39,2956.754582
1,3.9,50,2,17.46,6838.815186
0,1.65,125,0,21.08,2695.612204
1,2.69,125,0,22.4,11015.9783
1,2.89,63,1,30.6,5562.035022
1,1.49,63,0,38.31,4235.8521
1,1.87,63,0,12.95,3091.17732
1,3.28,63,0,19.84,6653.060708
1,1.67,90,0,18.51,4777.745935
1,1.82,63,1,18.68,3362.622585
1,2.29,50,1,15.4,3098.040725
0,2.4,63,0,27.86,2061.767031
1,1.76,250,0,15.24,14091.93244
1,3.34,90,1,18.26,8124.245012
1,1.45,250,0,15.55,10932.71458
1,3.12,125,0,37.63,15476.490719999998
1,2.2,63,0,27.09,5805.95976
1,1.87,50,2,12.17,2293.746382
0,1.94,63,1,21.92,1749.84168
1,2.97,50,2,20.92,4690.633853
1,3.35,90,0,21.66,9169.344709
1,3.74,250,1,24.28,22423.13485
0,3.9,250,0,28.73,16615.02459
1,1.87,90,1,20.48,4891.2670450000005
1,1.88,90,2,20.05,6128.373975
1,1.54,200,1,34.62,12793.58183
1,3.9,63,1,20.91,10889.81662
1,3.9,250,2,15.25,22423.13485
0,2.97,50,1,28.5,2172.484379
1,2.89,90,0,18.24,8827.189137000001
1,2.54,200,1,24.21,18051.66276
1,3.9,125,2,12.17,11112.83114
1,1.7,50,1,30.35,3272.686752
1,1.52,90,0,38.31,6358.1195
0,3.21,200,0,18.7,6948.126065
0,2.23,125,0,33.35,4439.731164
1,3.9,125,1,20.37,17058.86073
1,2.2,250,0,25.91,22423.13485
0,1.71,200,0,14.5,4163.2624049999995
1,3.11,63,1,22.46,6819.285548999999
1,3.18,63,0,14.84,5494.432971
1,1.45,125,0,30.11,6258.644781
1,3.9,90,1,38.31,18314.582730000002
1,2.36,125,0,31.71,11148.54678
1,2.79,63,1,15.22,5029.770578000001
1,2.0,90,2,38.31,6393.86697
1,2.38,90,2,26.22,8619.898629000001
1,2.92,63,0,13.13,4863.44525
1,3.79,90,0,15.98,9245.979589
0,3.9,90,2,13.97,3587.386218
1,2.45,250,0,29.27,22423.13485
0,3.65,63,0,38.31,3553.119036
1,2.27,90,2,22.57,8505.975734
0,1.72,63,2,34.01,1749.84168
1,3.9,50,0,30.24,8428.526061
1,1.45,63,0,26.88,2567.784428
0,2.34,250,0,24.6,8356.244308
0,1.76,250,1,25.83,6122.356693
1,3.9,63,0,34.92,11976.44313
1,2.14,200,1,25.35,13698.254340000001
1,1.45,125,0,24.59,5949.713462
1,3.9,50,1,15.18,7006.952279000001
0,3.09,90,2,20.28,3506.9800630000004
1,2.42,90,0,20.98,6897.308156
1,2.27,50,0,35.24,4788.305059
0,2.42,250,0,23.69,8925.820486
0,2.64,63,1,14.85,1749.84168
1,1.83,250,1,38.31,22423.13485
1,2.46,250,2,14.62,22423.13485
1,3.29,50,0,37.33,7071.80348
0,3.2,63,1,36.57,2746.9218379999998
1,3.6,63,1,31.65,10741.66838
0,3.13,250,1,16.1,8546.315235
1,2.41,63,0,30.64,5826.181565999999
1,1.6,50,1,12.3,1787.145313
1,2.77,63,1,20.73,6076.623012
1,2.73,250,0,15.83,19346.00952
1,2.2,50,2,28.06,4068.1236229999995
1,1.48,90,0,30.7,5220.843027
1,2.64,250,2,32.49,22423.13485
1,2.97,125,0,19.67,11056.67207
1,1.45,90,0,12.17,2748.251005
1,3.9,125,0,25.91,21694.28264
1,3.9,50,0,24.61,7413.239656999999
1,3.43,63,0,38.31,11383.64768
1,2.88,63,0,37.45,7413.873268
1,2.65,90,0,28.81,9180.08559
1,1.86,125,0,25.72,8548.547566
1,3.84,200,2,25.03,22423.13485
0,3.75,250,1,16.45,10427.26829
1,1.55,63,0,23.0,3060.594002
1,3.39,50,0,21.81,6810.884818
1,1.45,200,2,22.34,9033.741919
1,2.69,125,1,13.12,7957.928242
0,1.45,125,2,27.8,1843.964005
1,1.68,90,0,26.45,4777.358858
1,2.09,63,2,30.58,5222.625915
1,2.1,200,0,12.17,10173.35306
1,2.76,250,0,34.93,22423.13485
0,2.58,63,2,14.9,1749.84168
1,2.45,90,0,20.11,6862.619662
1,2.38,90,1,34.66,8329.957572
1,2.61,200,1,20.81,20615.10945
1,3.71,250,2,14.56,22423.13485
1,2.23,125,0,29.12,10698.236509999999
1,2.04,90,0,34.57,8611.430328
0,3.9,125,0,20.72,5276.95915
0,2.27,90,2,34.01,2938.284743
1,3.9,90,0,13.27,8776.462629000001
1,2.06,125,0,23.34,9846.054169
1,2.17,250,0,28.22,16475.71444
0,3.01,50,0,18.39,1749.84168
1,2.75,50,1,34.72,5313.796675
1,3.9,90,0,30.03,15870.56611
