JOB_ID,JOB_TYPE,DEPTH_M,DIAMETER_MM,MATERIAL,LENGTH_M,JOB_COST
Job 4360,Repair,2.82,63,CI,14.04,1732.150919
Job 4361,Replace,3.17,90,AC,25.81,11118.62658
Job 4362,Replace,1.82,90,ST,20,5828.595678
Job 4363,Replace,3.25,63,AC,26.93,7492.603566
Job 4364,Replace,2.45,63,CI,22.06,5442.048946
Job 4365,Repair,2.1,125,ST,21.12,2643.761405
Job 4366,Replace,2.17,90,AC,21.51,6475.570766
Job 4367,Repair,2.7,50,AC,40.24,2247.176428
Job 4368,Replace,3.04,90,CI,16.07,7757.426845
Job 4369,Replace,2.11,200,CI,34.7,18882.36934
Job 4370,Replace,3.22,63,AC,12.94,5213.410309
Job 4371,Replace,3.08,63,AC,15.43,5581.293951
Job 4372,Repair,2.6,63,AC,29.85,2279.474762
Job 4373,Repair,3.49,200,AC,11.35,5639.429811
Job 4374,Replace,1.48,90,CI,17.89,3536.023021
Job 4375,Repair,2.7,125,AC,20.05,4409.640082
Job 4376,Replace,3.83,315,AC,28.14,51288.09118
Job 4377,Repair,2.67,315,CI,18.62,10903.23056
Job 4378,Replace,3.39,50,AC,13.64,4788.379994
Job 4379,Replace,2.66,63,CI,43.43,7879.25907
Job 4380,Replace,1.66,90,AC,31.41,6169.876488
Job 4381,Replace,1.77,90,AC,27.35,6063.119892
Job 4382,Repair,2.55,90,AC,35.94,3668.924369
Job 4383,Replace,1.56,200,ST,14.58,8900.860721
Job 4384,Replace,3.22,125,ST,19.43,13150.06014
Job 4385,Replace,2.58,63,AC,19.59,5981.07659
Job 4386,Replace,2.23,450,AC,27.13,36401.79504
Job 4387,Replace,2.35,450,AC,14.02,32893.1672
Job 4388,Repair,1.73,63,CI,17.49,1202.601004
Job 4389,Repair,2.45,200,AC,43.77,6506.518732
Job 4390,Replace,3.82,90,ST,10.22,7988.035425
Job 4391,Replace,3.46,200,AC,16.17,23491.91632
Job 4392,Replace,2.85,63,CI,44.92,6801.914573
Job 4393,Repair,1.89,250,ST,28.55,6815.407176
Job 4394,Replace,3.54,50,AC,41.44,7928.949998
Job 4395,Replace,2.32,63,AC,12.15,3705.627529
Job 4396,Replace,1.85,90,AC,25.96,7078.931883
Job 4397,Replace,3.15,125,AC,46.15,15549.10654
Job 4398,Replace,1.96,315,CI,34.06,27572.06743
Job 4399,Replace,2.13,63,AC,43.84,6653.265182
Job 4400,Repair,1.7,63,AC,41.21,1549.758231
Job 4401,Replace,1.61,90,ST,28.94,5003.061727
Job 4402,Repair,2.33,90,CI,15.45,2289.327201
Job 4403,Repair,1.89,125,AC,22.79,2853.535241
Job 4404,Replace,2.49,63,AC,15.29,4826.081416
Job 4405,Replace,2.04,63,AC,40.57,5028.483429
Job 4406,Replace,1.75,125,CI,20.8,7543.171567
Job 4407,Replace,1.43,250,CI,41.08,16524.77763
Job 4408,Replace,2.59,50,AC,16.85,3960.264805
Job 4409,Replace,2.66,90,ST,30.84,10407.15728
Job 4410,Repair,2.3,200,ST,27.16,6261.232941
Job 4411,Replace,2.68,125,AC,13.37,9933.840084
Job 4412,Replace,1.93,250,AC,24.78,17193.33979
Job 4413,Replace,2.86,125,ST,29.73,13613.91749
Job 4414,Replace,2.86,63,CI,36.44,8491.20118
Job 4415,Repair,4.05,315,AC,28.93,15681.86271
Job 4416,Repair,1.47,125,AC,22.34,2348.976405
Job 4417,Replace,4.13,200,ST,30.96,31761.67292
Job 4418,Replace,2.95,200,ST,19.5,18223.44546
Job 4419,Replace,2.24,63,AC,27.06,5181.774992
Job 4420,Repair,2.75,90,AC,13.63,2296.366169
Job 4421,Replace,1.51,450,AC,21.16,22308.43765
Job 4422,Replace,2.12,63,AC,19.17,4779.341822
Job 4423,Replace,2.18,125,CI,22.19,9840.311393
Job 4424,Replace,1.62,63,CI,25.42,3753.578402
Job 4425,Replace,3.51,90,AC,29.79,11595.87827
Job 4426,Replace,2.57,63,CI,19.13,4843.880235
Job 4427,Repair,4.08,200,CI,32.99,13637.51556
Job 4428,Replace,2.63,125,AC,11.87,8568.941604
Job 4429,Replace,3.14,90,AC,17.77,8576.325113
Job 4430,Repair,2.76,63,AC,29.24,2518.992387
Job 4431,Repair,2.02,50,CI,18.25,1283.30242
Job 4432,Repair,3.29,90,CI,32.29,3888.534088
Job 4433,Replace,2.26,90,AC,32.48,8355.058915
Job 4434,Repair,2.01,315,CI,14.17,6083.842274
Job 4435,Replace,1.39,250,CI,11.74,8266.029782
Job 4436,Repair,3.09,63,AC,20.74,2312.99803
Job 4437,Replace,2.63,63,AC,23.24,5671.658637
Job 4438,Replace,2.96,200,AC,24.55,21535.07403
Job 4439,Replace,1.72,63,CI,12.89,3428.72087
Job 4440,Replace,4.43,90,AC,25.68,14319.24933
Job 4441,Replace,2.3,125,CI,11.79,7424.813787
Job 4442,Repair,3.29,125,ST,28.41,5631.802831
Job 4443,Repair,2.34,50,AC,44.15,1911.538232
Job 4444,Replace,2.52,999999,AC,27.65,12705.23308
Job 4445,Replace,1.6,90,AC,9.75,3766.240966
Job 4446,Replace,2.74,250,ST,31.51,31021.84886
Job 4447,Repair,3.16,125,CI,25.28,5302.796274
Job 4448,Replace,1.99,63,ST,40.84,5472.799579
Job 4449,Replace,1.57,450,CI,16.84,20586.4557
Job 4450,Replace,1.53,90,AC,17.7,5013.10795
Job 4451,Repair,3.55,90,CI,32.45,4536.602018
Job 4452,Replace,2.15,200,CI,15.05,13544.80907
Job 4453,Replace,4.9,63,CI,24.37,13729.63213
Job 4454,Repair,2.14,125,AC,31.37,3711.768692
Job 4455,Replace,2.16,63,AC,27.49,5026.027376
Job 4456,Replace,1.07,125,CI,22.57,5114.145616
Job 4457,Repair,2.4,250,AC,30.71,8290.22056
Job 4458,Replace,3.38,315,ST,19.7,31139.20988
Job 4459,Replace,1.7,90,AC,23.51,4960.32457
Job 4460,Repair,1.35,63,AC,28.83,1350.31054
Job 4461,Replace,2.16,63,AC,42.39,6831.007998
Job 4462,Repair,2.65,63,AC,25.41,2281.59673
Job 4463,Replace,3.67,50,AC,21.5,6904.399575
Job 4464,Replace,3.12,90,AC,16.5,7606.618617
Job 4465,Repair,2.25,125,CI,37.6,3677.968426
Job 4466,Replace,2.34,50,AC,13.44,2979.129812
Job 4467,Repair,2.08,50,AC,18.13,1222.87349
Job 4468,Replace,2.06,90,CI,19.74,6257.672169
Job 4469,Replace,2.86,250,AC,14.38,18944.07338
Job 4470,Repair,1.74,125,AC,17.07,2456.462289
Job 4471,Replace,1.47,125,AC,24.38,7470.273363
Job 4472,Repair,3.63,50,CI,18.85,2013.721835
Job 4473,Replace,3.45,250,AC,17.27,28743.22327
Job 4474,Repair,3.98,450,ST,40.73,24002.72051
Job 4475,Replace,1.91,200,AC,39.94,15748.27716
Job 4476,Replace,2.98,125,AC,40.76,17197.01236
Job 4477,Replace,3.54,250,CI,31.13,37926.84382
Job 4478,Replace,1.88,90,CI,16.4,4615.680122
Job 4479,Repair,2.44,90,ST,34.09,3162.487452
Job 4480,Replace,1.48,90,AC,12.11,3667.797949
Job 4481,Replace,3.98,125,AC,41.01,20721.56003
Job 4482,Repair,3.17,63,CI,23.41,2441.900736
Job 4483,Replace,1.97,200,CI,11.59,10367.12958
Job 4484,Repair,1.75,63,AC,34.79,1540.732679
Job 4485,Replace,1.65,90,AC,43.2,6585.962186
Job 4486,Repair,1.94,63,CI,20.08,1173.204677
Job 4487,Replace,3.29,200,ST,15.81,16895.07149
Job 4488,Replace,1.71,63,AC,22.51,3664.426142
Job 4489,Repair,2.41,63,AC,28.21,2243.538195
Job 4490,Repair,3.12,315,ST,26.02,12287.02272
Job 4491,Replace,3.35,450,ST,39.54,61896.59937
Job 4492,Replace,1.83,200,CI,36.19,16007.12555
Job 4493,Replace,3.29,90,ST,31.66,11877.91788
Job 4494,Repair,3.03,200,CI,15.94,6152.48373
Job 4495,Replace,2.84,200,CI,14.72,17146.29799
Job 4496,Replace,2.92,50,ST,11.11,3694.56537
Job 4497,Replace,4.53,50,AC,40.13,10051.77255
Job 4498,Replace,2.05,315,CI,19.81,20497.91673
Job 4499,Repair,3.73,125,ST,24.02,5622.882706
Job 4500,Replace,1.86,90,AC,26.3,6137.288518
Job 4501,Replace,4.22,90,AC,15.73,13801.09414
Job 4502,Replace,2.18,63,AC,19.23,5348.034149
Job 4503,Replace,1.26,90,CI,16.57,3566.748113
Job 4504,Replace,3.85,125,AC,25.99,21969.06413
Job 4505,Repair,2.92,63,CI,22.4,2041.479013
Job 4506,Replace,1.95,125,AC,38.06,11261.71524
Job 4507,Repair,3.14,90,ST,35.38,4077.589912
Job 4508,Repair,1.9,125,ST,36.14,2840.05093
Job 4509,Replace,3.1,90,CI,25.86,10316.69095
Job 4510,Replace,1.06,125,ST,25.86,4878.076282
Job 4511,Replace,4.25,90,CI,21.77,12567.77401
Job 4512,Replace,2.48,63,AC,28.57,5236.154566
Job 4513,Repair,1.87,125,CI,29.54,3452.112372
Job 4514,Repair,3.02,90,AC,35.54,3873.302108
Job 4515,Repair,1.86,125,AC,12.76,2383.162966
Job 4516,Replace,1.65,200,AC,30.41,12207.70925
Job 4517,Repair,1.87,90,AC,19.81,1850.356444
Job 4518,Replace,3.96,90,CI,39.37,15523.131
Job 4519,Repair,3.75,63,CI,26.78,3246.549957
Job 4520,Repair,2.35,63,AC,39.02,2180.215875
Job 4521,Replace,2.38,250,AC,39.76,25884.12832
Job 4522,Replace,2.27,63,CI,13.16,3812.115011
Job 4523,Replace,2.2,63,CI,16.99,3862.133365
Job 4524,Replace,2.53,200,CI,22.44,15318.48616
Job 4525,Repair,3.03,90,CI,15.47,3004.233962
Job 4526,Replace,2.94,50,AC,38.7,6286.076743
Job 4527,Replace,2.86,125,AC,24.64,13126.36543
Job 4528,Replace,3.03,90,ST,15.94,7889.855614
Job 4529,Repair,3.13,125,AC,26.01,4776.148453
Job 4530,Repair,3.51,125,ST,27.93,5920.194697
Job 4531,Repair,2.92,63,ST,21.79,2149.023783
Job 4532,Replace,3.09,63,AC,27.16,7705.139919
Job 4533,Replace,3.63,200,AC,11.37,19035.13689
Job 4534,Replace,3.76,250,CI,24.01,32420.51736
Job 4535,Repair,3.46,90,CI,20.82,3114.59869
Job 4536,Replace,2.67,63,AC,16.77,4514.35186
Job 4537,Replace,3.06,50,CI,13.59,4726.091982
Job 4538,Replace,1.66,90,AC,15.38,4413.036893
Job 4539,Repair,3.92,50,AC,13.81,2015.754715
Job 4540,Replace,3.88,90,AC,21.61,12140.58569
Job 4541,Replace,2.28,200,ST,32.39,17463.13006
Job 4542,Repair,4.67,200,AC,40.55,12821.02362
Job 4543,Replace,2.45,250,CI,26.88,19676.98627
Job 4544,Repair,4.64,125,ST,23.34,7743.743361
Job 4545,Replace,3.24,200,AC,12.33,16331.20238
Job 4546,Replace,1.1,90,ST,24.89,3936.894037
Job 4547,Replace,1.94,90,AC,29.76,6376.921382
Job 4548,Repair,4.06,90,AC,26.21,5963.813127
Job 4549,Repair,4.16,125,AC,25.64,6978.903657
Job 4550,Replace,2.3,50,ST,16.27,3333.205747
Job 4551,Replace,4.71,63,CI,19.41,11090.20946
Job 4552,Replace,3.71,90,AC,24.89,13545.8148
Job 4553,Replace,4.03,90,AC,10.16,7161.615416
Job 4554,Repair,2.65,125,ST,14.97,3161.600203
Job 4555,Repair,2.68,63,AC,26.73,2065.378642
Job 4556,Replace,3,63,AC,23.22,5621.590076
Job 4557,Replace,2.63,63,AC,15.59,4273.421558
Job 4558,Replace,2.13,50,ST,19.21,NA
Job 4559,Repair,3.83,50,AC,24.84,2272.696793
Job 4560,Repair,2.4,125,AC,16.07,3302.826431
Job 4561,Replace,1.72,315,AC,26.24,19486.4141
Job 4562,Replace,2.02,125,CI,18,7698.406295
Job 4563,Replace,2.33,125,AC,20.86,10724.87311
Job 4564,Replace,2.01,250,AC,29.56,19663.91903
Job 4565,Repair,1.97,63,ST,42.6,2022.143071
Job 4566,Replace,1.96,50,ST,32.47,4247.080723
Job 4567,Replace,1.88,63,AC,17.54,3355.520397
Job 4568,Replace,3.64,63,CI,18.45,7489.582336
Job 4569,Repair,1.55,125,AC,27.13,2474.840685
Job 4570,Replace,2.61,125,CI,32.01,12469.38654
Job 4571,Repair,3.61,63,ST,16.91,2197.627593
Job 4572,Replace,2.13,125,ST,28.78,10972.17059
Job 4573,Replace,4.57,125,AC,38.4,29880.56702
Job 4574,Replace,3.57,200,CI,20.51,21222.24731
Job 4575,Replace,2.35,90,ST,13.2,5802.800065
Job 4576,Replace,1.42,63,CI,26.8,3328.567938
Job 4577,Replace,2.31,200,ST,27.96,18954.12273
Job 4578,Replace,3.22,50,AC,16.48,4310.350645
Job 4579,Replace,1.71,90,ST,26.31,5948.733902
Job 4580,Replace,1.94,90,CI,19.99,6267.699914
Job 4581,Replace,1.61,90,AC,16.44,4413.794201
Job 4582,Replace,1.76,200,CI,42.44,15798.26082
Job 4583,Replace,2.3,63,CI,39,6156.678657
Job 4584,Replace,3.57,315,ST,22.95,44366.43817
Job 4585,Replace,2.74,90,ST,23.87,7739.248611
Job 4586,Replace,1.56,125,AC,27.24,6225.480671
Job 4587,Repair,3.76,50,ST,17.18,1776.363368
Job 4588,Replace,1.69,200,ST,19.45,11342.00817
Job 4589,Replace,2.45,90,AC,31.75,8544.874936
Job 4590,Repair,3.35,63,AC,22.42,1778.796716
Job 4591,Replace,2.58,63,AC,20.85,6326.639972
Job 4592,Replace,2.63,63,AC,23.39,7263.529917
Job 4593,Replace,3.75,90,AC,15.79,9673.520019
Job 4594,Replace,1.84,50,AC,38.22,3970.278648
Job 4595,Repair,2.93,63,ST,38.3,3042.087322
Job 4596,Replace,2.73,125,AC,22.15,12597.71702
Job 4597,Repair,1.56,90,AC,15.31,1322.393613
Job 4598,Replace,4.31,63,CI,24.68,8758.983192
Job 4599,Repair,2.06,63,CI,17.34,1538.624334
Job 4600,Replace,2,50,ST,29.45,4982.529327
Job 4601,Replace,2.85,125,AC,33.42,16023.54409
Job 4602,Repair,2.89,125,ST,42.1,4866.964563
Job 4603,Replace,3.32,200,CI,23.6,29340.06135
Job 4604,Replace,2.79,125,ST,35.61,15188.87507
Job 4605,Repair,3.87,50,AC,16.09,1890.871072
Job 4606,Replace,3.24,63,AC,18.98,5774.526321
Job 4607,Replace,3.09,315,ST,24.6,40655.68538
Job 4608,Replace,2.76,200,AC,27.96,19812.7575
Job 4609,Replace,2.31,90,CI,19.81,6719.880337
Job 4610,Replace,2.1,90,AC,23.52,7120.43387
Job 4611,Repair,1.98,125,CI,9.62,2225.578941
Job 4612,Repair,3.5,90,CI,17.99,3382.542685
Job 4613,Replace,2.41,200,CI,36.56,17663.93425
Job 4614,Replace,2.78,63,CI,23.68,6700.70678
Job 4615,Replace,3.79,250,AC,20.37,32730.23458
Job 4616,Repair,3.39,63,CI,30.88,3132.556929
Job 4617,Replace,4.13,90,AC,32.47,16047.85203
Job 4618,Replace,3.64,200,AC,20.62,24084.79821
Job 4619,Repair,1.44,90,ST,45.63,2205.272159
Job 4620,Repair,3.37,200,ST,29.77,7778.072623
Job 4621,Replace,3,63,CI,41.81,7741.036327
Job 4622,Replace,1.93,125,CI,26.42,9106.257965
Job 4623,Repair,2.65,50,CI,27.15,1615.500129
Job 4624,Replace,1.89,315,ST,13.22,17461.90891
Job 4625,Replace,1.48,90,AC,42.37,6054.279376
Job 4626,Replace,3.15,125,CI,15.82,10840.82548
Job 4627,Repair,2.01,200,ST,18.03,4806.095324
Job 4628,Repair,3.34,63,CI,21.03,2565.277808
Job 4629,Repair,3.68,63,AC,31.55,2954.272987
Job 4630,Repair,4.35,90,AC,23.7,5003.465787
Job 4631,Replace,2.35,63,AC,15.26,4789.477281
Job 4632,Replace,3.05,450,CI,20.58,51900.28665
Job 4633,Repair,2.18,250,ST,15.98,5942.643771
Job 4634,Replace,2.37,63,AC,13.47,4701.014869
Job 4635,Replace,3.59,90,AC,14.96,10539.00281
Job 4636,Repair,2.65,200,CI,31.77,6998.293976
Job 4637,Replace,3.82,250,CI,17.03,29703.44089
Job 4638,Replace,2.26,90,CI,22.92,8030.050376
Job 4639,Replace,1.98,63,AC,20.55,4362.94464
Job 4640,Replace,3.38,125,AC,20.86,13687.87483
Job 4641,Replace,1.93,315,ST,25.8,21169.91041
Job 4642,Replace,2.87,63,CI,19.28,6849.086511
Job 4643,Replace,1.96,50,CI,27.23,3726.710046
Job 4644,Repair,2.41,200,CI,19.44,4515.201602
Job 4645,Replace,2.98,50,AC,37.65,6237.154541
Job 4646,Replace,2.06,250,AC,35.91,21895.47504
Job 4647,Replace,2.35,200,CI,28.88,19362.28361
Job 4648,Replace,3.47,63,CI,20.7,7255.946195
Job 4649,Replace,4.37,125,AC,39.83,22819.42561
Job 4650,Repair,3.41,450,AC,15.37,13064.01953
Job 4651,Replace,3.22,50,AC,26.46,5345.188055
Job 4652,Replace,1.17,63,CI,18.27,2058.63412
Job 4653,Repair,4.13,125,CI,11.67,4382.77361
Job 4654,Repair,1.59,125,CI,24.51,2739.401731
Job 4655,Replace,1.94,63,AC,27.97,5046.532927
Job 4656,Replace,2.77,125,AC,29.64,15636.7038
Job 4657,Replace,3.62,200,ST,20.11,25447.27362
Job 4658,Repair,1.73,200,CI,30.4,5368.523229
Job 4659,Repair,1.93,90,AC,25.11,2085.608367
Job 4660,Repair,3.24,63,AC,30.03,2689.363122
Job 4661,Repair,2.75,125,AC,36.09,4809.301565
Job 4662,Replace,3.33,125,ST,27.37,15163.00719
Job 4663,Replace,2.41,63,ST,29.94,5576.208059
Job 4664,Repair,3.68,200,AC,28.03,9527.541076
Job 4665,Replace,2.66,450,AC,24.77,44793.76247
Job 4666,Replace,1.91,250,CI,40.54,20508.29754
Job 4667,Replace,2.13,200,CI,24.36,15989.35866
Job 4668,Replace,2.3,63,AC,22.76,5231.943089
Job 4669,Replace,1.87,250,AC,23.61,15468.73088
Job 4670,Replace,3.16,200,AC,33.36,28497.33149
Job 4671,Replace,3.33,125,AC,23.98,15625.61977
Job 4672,Replace,3.85,63,AC,29.83,10385.95124
Job 4673,Replace,3.04,90,AC,35.23,10357.24217
Job 4674,Replace,1.89,125,AC,38.16,8795.776246
Job 4675,Replace,1.67,250,CI,21.89,16325.45884
Job 4676,Replace,2.9,200,AC,22.6,20603.5148
Job 4677,Replace,1.86,50,ST,27.69,3614.95405
Job 4678,Replace,2.29,63,CI,21.68,4966.17419
Job 4679,Replace,1.81,90,AC,27.13,5529.179028
Job 4680,Repair,2.45,63,CI,18.78,1700.448713
Job 4681,Replace,2.57,90,AC,17.95,7577.086344
Job 4682,Replace,2.88,50,AC,31.16,5679.245583
Job 4683,Replace,3.68,90,ST,29.91,14616.09281
Job 4684,Repair,1.37,315,CI,26.06,5439.471826
Job 4685,Replace,2.09,90,CI,13.44,5399.137115
Job 4686,Replace,1.66,90,AC,34.19,5381.04543
Job 4687,Repair,2.14,90,ST,14.94,2060.230856
Job 4688,Replace,2.39,63,AC,23.54,5328.821894
Job 4689,Repair,2.34,90,AC,19.03,2263.027783
Job 4690,Repair,1.34,63,CI,11.71,738.5895641
Job 4691,Replace,2.63,50,AC,10.94,3676.235247
Job 4692,Replace,2.51,90,AC,12.15,6272.240698
Job 4693,Replace,1.6,200,CI,48.07,14630.25296
Job 4694,Replace,3.34,125,ST,28,15593.21536
Job 4695,Replace,3.14,50,AC,23.36,5508.645853
Job 4696,Replace,2.99,125,AC,18.7,12820.19427
Job 4697,Replace,3.79,90,AC,17.34,12157.14922
Job 4698,Replace,3.51,200,CI,21.9,20737.65451
Job 4699,Replace,2.21,90,CI,28.09,6878.350583
Job 4700,Replace,2.93,50,ST,24.73,4898.046098
Job 4701,Replace,3.75,90,AC,29.51,11937.17114
Job 4702,Repair,4.05,200,AC,21.03,8706.101742
Job 4703,Replace,3.58,63,AC,18.41,6340.594853
Job 4704,Replace,4.44,90,CI,37.36,18750.20878
Job 4705,Repair,3.5,90,CI,16.01,3019.299544
Job 4706,Replace,3.02,250,CI,19.12,22739.73427
Job 4707,Replace,3.09,125,AC,14.86,10574.54124
Job 4708,Replace,3.49,90,AC,32.74,13257.03824
Job 4709,Replace,1.35,250,AC,23.6,12134.08185
Job 4710,Replace,1.36,63,CI,22.09,2907.817324
Job 4711,Repair,3.15,200,AC,27.93,9186.165383
Job 4712,Replace,1.71,63,CI,13.39,3176.16316
Job 4713,Repair,1.72,90,AC,27.7,2358.451521
Job 4714,Replace,2.01,90,ST,23.46,6419.16142
Job 4715,Repair,2.89,63,CI,15.07,1531.68867
Job 4716,Repair,3.37,90,AC,22,2827.763081
Job 4717,Repair,2.61,50,CI,47.59,1984.161474
Job 4718,Replace,1.36,250,ST,22.51,10557.17136
Job 4719,Replace,2.95,90,AC,16.2,7300.949971
Job 4720,Replace,2.05,63,CI,16.43,3765.019353
Job 4721,Repair,1.5,90,AC,19.32,1666.400173
Job 4722,Replace,4.1,200,CI,26.71,28909.41756
Job 4723,Replace,1.62,200,AC,15.25,9294.446092
Job 4724,Replace,2.57,63,AC,32.02,7532.559331
Job 4725,Replace,1.78,200,AC,27.64,13825.09347
Job 4726,Replace,2.12,250,AC,13.27,14956.1195
Job 4727,Replace,2.86,125,AC,43.13,19175.36836
Job 4728,Repair,1.66,125,CI,26.62,2182.895544
Job 4729,Repair,1.59,200,ST,26.89,4636.77251
Job 4730,Replace,2.82,90,AC,37.2,9901.110683
Job 4731,Replace,3.6,250,CI,15.15,28033.98819
Job 4732,Replace,2.99,63,AC,26.61,8546.534498
Job 4733,Replace,3.61,125,AC,16.73,14810.61085
Job 4734,Repair,2.34,63,CI,14.42,1414.418701
Job 4735,Replace,4.39,200,AC,18.57,24137.66474
Job 4736,Replace,4.41,125,ST,22.15,16720.31353
Job 4737,Replace,3.02,90,AC,21.06,8708.058142
Job 4738,Replace,3.53,250,ST,24.78,40383.35342
Job 4739,Repair,1.52,90,AC,16.24,1410.126125
Job 4740,Replace,2.92,50,AC,14.82,4947.383801
Job 4741,Repair,2.84,63,ST,25.19,2496.35675
Job 4742,Replace,1.8,90,AC,21.64,5494.020879
Job 4743,Replace,2.63,63,ST,11.54,3978.761321
Job 4744,Repair,3.15,200,ST,41.93,10301.33636
Job 4745,Replace,2.39,63,CI,16.68,4986.523588
Job 4746,Replace,2.49,90,ST,13.38,6274.491676
Job 4747,Replace,2.57,200,AC,28.24,18866.24567
Job 4748,Replace,3.73,63,AC,28.58,8941.04978
Job 4749,Replace,3.94,50,AC,21.48,6065.038384
Job 4750,Repair,4.31,315,ST,12.59,10203.68705
Job 4751,Replace,1.16,63,AC,25.83,2315.247384
Job 4752,Repair,2.54,63,CI,22.84,1861.202747
Job 4753,Repair,2.02,63,CI,30.42,1906.769451
Job 4754,Replace,2.01,250,AC,46.34,19874.71234
Job 4755,Replace,3.61,50,CI,18.61,6311.184103
Job 4756,Repair,4.28,125,ST,28.01,6784.226199
Job 4757,Repair,2.07,50,ST,19.16,1387.604076
Job 4758,Replace,2.13,50,AC,17.71,3347.473728
Job 4759,Replace,2.42,250,ST,31.98,23180.88073
Job 4760,Repair,2.86,63,ST,29.25,2490.599777
Job 4761,Replace,2.89,63,AC,16.28,4292.523448
Job 4762,Replace,3.09,250,AC,18.61,28481.11048
Job 4763,Repair,2.39,125,ST,39.42,3627.823711
Job 4764,Repair,3.16,200,AC,18.44,6128.877637
Job 4765,Repair,4.6,90,AC,14.68,3801.836627
Job 4766,Repair,2.66,450,ST,18,12317.66565
Job 4767,Replace,2.62,125,AC,37.6,13325.79104
Job 4768,Replace,1.67,90,CI,38.22,6232.326625
Job 4769,Repair,4.11,90,ST,19.92,4460.882878
Job 4770,Repair,1.82,200,CI,25.82,5003.202892
Job 4771,Replace,2.7,125,ST,11.99,8673.16195
Job 4772,Replace,2.96,90,AC,26.53,8945.662587
Job 4773,Replace,3.58,50,AC,38.28,8678.904658
Job 4774,Replace,1.77,63,CI,14.06,3143.215186
Job 4775,Replace,3.29,90,AC,11.96,9066.454025
Job 4776,Repair,4.4,63,CI,24.59,3099.659558
Job 4777,Replace,2.69,90,AC,28.76,10298.82502
Job 4778,Repair,2.75,50,AC,19.69,1496.940886
Job 4779,Replace,2,200,AC,38.45,18168.26983
Job 4780,Replace,3.69,90,CI,19.68,10389.76652
Job 4781,Replace,3.47,63,CI,21.67,7424.030416
Job 4782,Replace,3.23,50,AC,27.14,6503.268576
Job 4783,Replace,1.95,90,AC,34.57,6127.477869
Job 4784,Replace,2.21,315,CI,17.51,18478.30266
Job 4785,Replace,2.12,125,AC,17.03,7366.154625
Job 4786,Repair,1.16,250,AC,11.94,2777.523931
Job 4787,Replace,3.58,200,AC,19.76,21912.01436
Job 4788,Replace,2.04,63,ST,23.17,4786.531077
Job 4789,Repair,2.38,63,ST,20.15,1822.090676
Job 4790,Repair,4.04,450,CI,17.52,16910.79247
Job 4791,Replace,3.78,50,CI,14.45,5634.116621
Job 4792,Replace,2.46,125,ST,42.16,13406.52137
Job 4793,Repair,2.85,90,CI,24.33,3004.290122
Job 4794,Replace,3.51,50,AC,18.24,5213.297366
Job 4795,Repair,3.57,90,ST,30.47,4474.773844
Job 4796,Replace,2.59,315,ST,37.19,34712.5656
Job 4797,Repair,2.21,125,AC,24.93,4079.085785
Job 4798,Replace,2.71,90,AC,33.3,10411.55103
Job 4799,Repair,2.05,125,ST,45.91,4394.421412
Job 4800,Replace,1.72,200,ST,34.51,13565.87321
Job 4801,Replace,2.85,50,ST,15.89,3815.390309
Job 4802,Replace,3.38,200,ST,39.28,28929.60366
Job 4803,Replace,1.34,250,CI,18.07,11473.42593
Job 4804,Replace,2.56,200,ST,30.56,19924.89058
Job 4805,Replace,1.7,63,AC,29.54,4760.484779
Job 4806,Repair,1.91,125,AC,31.85,3421.939834
Job 4807,Replace,3.06,90,ST,22.05,10347.31721
Job 4808,Replace,2.4,90,ST,24.3,8149.962763
Job 4809,Repair,2.42,315,AC,11.89,7166.326486
Job 4810,Replace,2.27,125,AC,10.37,6133.494592
Job 4811,Replace,1.9,90,CI,21.27,5758.60383
Job 4812,Replace,3.17,63,CI,21.12,6185.31511
Job 4813,Replace,2.1,90,AC,42.77,9023.874696
Job 4814,Repair,3.86,90,AC,30.76,4901.354903
Job 4815,Replace,3.84,50,ST,33.14,7520.823833
Job 4816,Repair,2.67,125,AC,26.93,4368.537484
Job 4817,Replace,1.39,125,AC,23.69,5615.976424
Job 4818,Replace,2.26,125,CI,15.22,7888.744218
Job 4819,Replace,2.45,50,CI,15.08,3586.291759
Job 4820,Repair,1.64,200,CI,13.17,2640.466388
Job 4821,Replace,1.97,315,AC,27.92,23349.07806
Job 4822,Replace,1.88,50,AC,23.04,3261.226816
Job 4823,Repair,3.24,90,CI,31.97,3280.86049
Job 4824,Replace,1.75,63,AC,16.69,3194.91134
Job 4825,Replace,2.68,450,ST,17.35,30847.50596
Job 4826,Repair,2.48,90,CI,12.44,2151.692952
Job 4827,Replace,2.63,250,ST,20.57,23890.38811
Job 4828,Replace,2.54,250,CI,17.94,21159.83989
Job 4829,Replace,1.29,125,AC,28.68,5697.516741
Job 4830,Replace,3.86,125,AC,28.88,15618.04243
Job 4831,Replace,2.1,90,AC,42.2,8064.574667
Job 4832,Replace,3.01,90,ST,18.78,9281.179438
Job 4833,Replace,2.21,90,AC,17.56,6217.559111
Job 4834,Replace,1.97,63,AC,30.66,5390.578204
Job 4835,Replace,3.06,315,AC,24.38,36802.46313
Job 4836,Repair,3.5,125,ST,29.95,6643.857434
Job 4837,Repair,1.32,315,ST,35.37,6961.156776
Job 4838,Replace,3.66,125,AC,26.26,15103.6836
Job 4839,Replace,2.37,125,AC,27.68,12307.69269
Job 4840,Replace,1.72,50,AC,19.07,2249.965711
